ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands
903,simple,,,Coral – Marjan (Black) 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral – Marjan (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Onyx-300x300-Photoroom.png,,,,,,,,,0,
908,simple,,,Coral – Marjan (Orange) 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral – Marjan (Orange)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/orangle-coral-e1744309319470.jpg,,,,,,,,,0,
910,simple,,,Coral – Marjan (Orange) 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral – Marjan (Orange)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/orangle-coral-e1744309319470.jpg,,,,,,,,,0,
911,simple,,,Coral – Marjan (Orange) 5 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral – Marjan (Orange)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/orangle-coral-e1744309319470.jpg,,,,,,,,,0,
912,simple,,,Coral – Marjan (Orange) 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral – Marjan (Orange)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/orangle-coral-e1744309319470.jpg,,,,,,,,,0,
913,simple,,,Coral – Marjan (Orange) 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral – Marjan (Orange)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/orangle-coral-e1744309319470.jpg,,,,,,,,,0,
921,simple,,,Coral – Marjan (Red) 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral - Marjan (Red)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/marjan-stone-red-coral-stone-red-monga-1200x1200-1.jpg,,,,,,,,,0,
924,simple,,,Coral – Marjan (Red) 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral - Marjan (Red)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/marjan-stone-red-coral-stone-red-monga-1200x1200-1.jpg,,,,,,,,,0,
925,simple,,,Coral – Marjan (Red) 5  Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral - Marjan (Red)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/marjan-stone-red-coral-stone-red-monga-1200x1200-1.jpg,,,,,,,,,0,
926,simple,,,Coral – Marjan (Red) 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral - Marjan (Red)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/marjan-stone-red-coral-stone-red-monga-1200x1200-1.jpg,,,,,,,,,0,
927,simple,,,Coral – Marjan (Red) 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral - Marjan (Red)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/marjan-stone-red-coral-stone-red-monga-1200x1200-1.jpg,,,,,,,,,0,
935,simple,,,Coral – Marjan (White) 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral – Marjan (White)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/images-Photoroom.png,,,,,,,,,0,
937,simple,,,Coral – Marjan (White) 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral – Marjan (White)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/images-Photoroom.png,,,,,,,,,0,
938,simple,,,Coral – Marjan (White) 5 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral – Marjan (White)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/images-Photoroom.png,,,,,,,,,0,
939,simple,,,Coral – Marjan (White) 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral – Marjan (White)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/images-Photoroom.png,,,,,,,,,0,
940,simple,,,Coral – Marjan (White) 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral – Marjan (White)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/images-Photoroom.png,,,,,,,,,0,
945,simple,,,Dor E Najaf 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,Dor E Najaf,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/najaf-250x250-1.jpg,,,,,,,,,0,
947,simple,,,Dor E Najaf 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,Dor E Najaf,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/najaf-250x250-1.jpg,,,,,,,,,0,
948,simple,,,Dor E Najaf 5 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,Dor E Najaf,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/najaf-250x250-1.jpg,,,,,,,,,0,
949,simple,,,Dor E Najaf 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,Dor E Najaf,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/najaf-250x250-1.jpg,,,,,,,,,0,
950,simple,,,Dor E Najaf 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2000,Dor E Najaf,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/najaf-250x250-1.jpg,,,,,,,,,0,
956,simple,,,Emerald 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Emerald,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Screenshot-2025-04-08-at-21-14-56-dd-250x250.webp-WEBP-Image-250-×-250-pixels.png,,,,,,,,,0,
960,simple,,,Emerald 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Emerald,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Screenshot-2025-04-08-at-21-14-56-dd-250x250.webp-WEBP-Image-250-×-250-pixels.png,,,,,,,,,0,
961,simple,,,Emerald 5 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Emerald,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Screenshot-2025-04-08-at-21-14-56-dd-250x250.webp-WEBP-Image-250-×-250-pixels.png,,,,,,,,,0,
962,simple,,,Emerald 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Emerald,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Screenshot-2025-04-08-at-21-14-56-dd-250x250.webp-WEBP-Image-250-×-250-pixels.png,,,,,,,,,0,
963,simple,,,Emerald 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Emerald,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Screenshot-2025-04-08-at-21-14-56-dd-250x250.webp-WEBP-Image-250-×-250-pixels.png,,,,,,,,,0,
968,simple,,,Epidote 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Epidote,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/erasebg-transformed-1.webp,,,,,,,,,0,
972,simple,,,Epidote 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Epidote,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/erasebg-transformed-1.webp,,,,,,,,,0,
973,simple,,,Epidote 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Epidote,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/erasebg-transformed-1.webp,,,,,,,,,0,
974,simple,,,Epidote 5 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Epidote,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/erasebg-transformed-1.webp,,,,,,,,,0,
975,simple,,,Epidote 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Epidote,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/erasebg-transformed-1.webp,,,,,,,,,0,
981,simple,,,Hessonite 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Hessonite,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/erasebg-transformed.webp,,,,,,,,,0,
983,simple,,,Hessonite 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Hessonite,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/erasebg-transformed.webp,,,,,,,,,0,
984,simple,,,Hessonite 5 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Hessonite,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/erasebg-transformed.webp,,,,,,,,,0,
985,simple,,,Hessonite 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Hessonite,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/erasebg-transformed.webp,,,,,,,,,0,
987,simple,,,Hessonite 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Hessonite,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/erasebg-transformed.webp,,,,,,,,,0,
995,simple,,,Labradorite 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Labradorite,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/High-QualityLabradoritePalmStone1_grande.webp,,,,,,,,,0,
997,simple,,,Labradorite 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Labradorite,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/High-QualityLabradoritePalmStone1_grande.webp,,,,,,,,,0,
998,simple,,,Labradorite 5 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Labradorite,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/High-QualityLabradoritePalmStone1_grande.webp,,,,,,,,,0,
999,simple,,,Labradorite 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Labradorite,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/High-QualityLabradoritePalmStone1_grande.webp,,,,,,,,,0,
1000,simple,,,Labradorite 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Labradorite,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/High-QualityLabradoritePalmStone1_grande.webp,,,,,,,,,0,
1005,simple,,,Lapis Lazuli – Lajward 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Lapis Lazuli – Lajward,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/lapis-250x250-1.jpg,,,,,,,,,0,
1007,simple,,,Lapis Lazuli – Lajward 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Lapis Lazuli – Lajward,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/lapis-250x250-1.jpg,,,,,,,,,0,
1008,simple,,,Lapis Lazuli – Lajward 5 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Lapis Lazuli – Lajward,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/lapis-250x250-1.jpg,,,,,,,,,0,
1009,simple,,,Lapis Lazuli – Lajward 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Lapis Lazuli – Lajward,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/lapis-250x250-1.jpg,,,,,,,,,0,
1010,simple,,,Lapis Lazuli – Lajward 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Lapis Lazuli – Lajward,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/lapis-250x250-1.jpg,,,,,,,,,0,
1015,simple,,,Rainbow Moonstone 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Moon Stone, Moon Stone > Rainbow Moonstone",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Untitled-Photoroom-e1744310939913.png,,,,,,,,,0,
1017,simple,,,Rainbow Moonstone 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Moon Stone, Moon Stone > Rainbow Moonstone",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Untitled-Photoroom-e1744310939913.png,,,,,,,,,0,
1018,simple,,,Rainbow Moonstone 5 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Moon Stone, Moon Stone > Rainbow Moonstone",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Untitled-Photoroom-e1744310939913.png,,,,,,,,,0,
1019,simple,,,Rainbow Moonstone 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Moon Stone, Moon Stone > Rainbow Moonstone",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Untitled-Photoroom-e1744310939913.png,,,,,,,,,0,
1020,simple,,,Rainbow Moonstone 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Moon Stone, Moon Stone > Rainbow Moonstone",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Untitled-Photoroom-e1744310939913.png,,,,,,,,,0,
1025,simple,,,Opal (Australian) 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Opal > Opal (Australian),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Australian-Black-Opal-2.16ct_191846.webp,,,,,,,,,0,
1027,simple,,,Opal (Australian) 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Opal > Opal (Australian),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Australian-Black-Opal-2.16ct_191846.webp,,,,,,,,,0,
1028,simple,,,Opal (Australian) 5 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Opal > Opal (Australian),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Australian-Black-Opal-2.16ct_191846.webp,,,,,,,,,0,
1029,simple,,,Opal (Australian) 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Opal > Opal (Australian),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Australian-Black-Opal-2.16ct_191846.webp,,,,,,,,,0,
1030,simple,,,Opal (Australian) 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Opal > Opal (Australian),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Australian-Black-Opal-2.16ct_191846.webp,,,,,,,,,0,
1035,simple,,,Opal (Ethiopian) 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Opal > Opal (Ethiopian),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/ethopian-opal.webp,,,,,,,,,0,
1037,simple,,,Opal (Ethiopian) 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Opal > Opal (Ethiopian),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/ethopian-opal.webp,,,,,,,,,0,
1038,simple,,,Opal (Ethiopian) 5 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Opal > Opal (Ethiopian),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/ethopian-opal.webp,,,,,,,,,0,
1039,simple,,,Opal (Ethiopian) 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Opal > Opal (Ethiopian),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/ethopian-opal.webp,,,,,,,,,0,
1040,simple,,,Opal (Ethiopian) 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Opal > Opal (Ethiopian),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/ethopian-opal.webp,,,,,,,,,0,
1045,simple,,,Pearl – Mooti (FreshWater) 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Pearl - Mooti, Pearl - Mooti > Pearl – Mooti (FreshWater)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black-pearl-fresh-water.jpg,,,,,,,,,0,
1047,simple,,,Pearl – Mooti (FreshWater) 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Pearl - Mooti, Pearl - Mooti > Pearl – Mooti (FreshWater)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black-pearl-fresh-water.jpg,,,,,,,,,0,
1048,simple,,,Pearl – Mooti (FreshWater) 5 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Pearl - Mooti, Pearl - Mooti > Pearl – Mooti (FreshWater)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black-pearl-fresh-water.jpg,,,,,,,,,0,
1049,simple,,,Pearl – Mooti (FreshWater) 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Pearl - Mooti, Pearl - Mooti > Pearl – Mooti (FreshWater)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black-pearl-fresh-water.jpg,,,,,,,,,0,
1050,simple,,,Pearl – Mooti (FreshWater) 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Pearl - Mooti, Pearl - Mooti > Pearl – Mooti (FreshWater)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black-pearl-fresh-water.jpg,,,,,,,,,0,
1055,simple,,,Pearl – Mooti (SaltWater) 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Pearl - Mooti > Pearl – Mooti (SaltWater),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/grey-pearl.avif,,,,,,,,,0,
1062,simple,,,Peridot 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Peridot,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/peridot-250x250-1.jpg,,,,,,,,,0,
1063,simple,,,Pearl – Mooti (SaltWater) 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Pearl - Mooti > Pearl – Mooti (SaltWater),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/grey-pearl.avif,,,,,,,,,0,
1064,simple,,,Pearl – Mooti (SaltWater) 5 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Pearl - Mooti > Pearl – Mooti (SaltWater),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/grey-pearl.avif,,,,,,,,,0,
1065,simple,,,Pearl – Mooti (SaltWater) 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Pearl - Mooti > Pearl – Mooti (SaltWater),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/grey-pearl.avif,,,,,,,,,0,
1066,simple,,,Pearl – Mooti (SaltWater) 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Pearl - Mooti > Pearl – Mooti (SaltWater),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/grey-pearl.avif,,,,,,,,,0,
1073,simple,,,Peridot 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Peridot,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/peridot-250x250-1.jpg,,,,,,,,,0,
1074,simple,,,Peridot 5 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Peridot,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/peridot-250x250-1.jpg,,,,,,,,,0,
1075,simple,,,Peridot 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Peridot,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/peridot-250x250-1.jpg,,,,,,,,,0,
1076,simple,,,Peridot 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Peridot,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/peridot-250x250-1.jpg,,,,,,,,,0,
1082,simple,,,Quartz 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Quartz,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/SQ29_c6c021f2-1a5c-4622-8265-7bde4e929f8c_large.webp,,,,,,,,,0,
1084,simple,,,Quartz 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Quartz,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/SQ29_c6c021f2-1a5c-4622-8265-7bde4e929f8c_large.webp,,,,,,,,,0,
1085,simple,,,Quartz 5 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Quartz,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/SQ29_c6c021f2-1a5c-4622-8265-7bde4e929f8c_large.webp,,,,,,,,,0,
1086,simple,,,Quartz 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Quartz,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/SQ29_c6c021f2-1a5c-4622-8265-7bde4e929f8c_large.webp,,,,,,,,,0,
1087,simple,,,Quartz 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Quartz,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/SQ29_c6c021f2-1a5c-4622-8265-7bde4e929f8c_large.webp,,,,,,,,,0,
1095,simple,,,Rose Quartz 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Rose Quartz,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/32056_Rose_Quartz_Hero_recoloured-removebg-preview_cd9b6360-67de-4854-bc15-23c7ed187307.webp,,,,,,,,,0,
1097,simple,,,Rose Quartz 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Rose Quartz,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/32056_Rose_Quartz_Hero_recoloured-removebg-preview_cd9b6360-67de-4854-bc15-23c7ed187307.webp,,,,,,,,,0,
1098,simple,,,Rose Quartz 5 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Rose Quartz,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/32056_Rose_Quartz_Hero_recoloured-removebg-preview_cd9b6360-67de-4854-bc15-23c7ed187307.webp,,,,,,,,,0,
1099,simple,,,Rose Quartz 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Rose Quartz,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/32056_Rose_Quartz_Hero_recoloured-removebg-preview_cd9b6360-67de-4854-bc15-23c7ed187307.webp,,,,,,,,,0,
1100,simple,,,Rose Quartz 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Rose Quartz,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/32056_Rose_Quartz_Hero_recoloured-removebg-preview_cd9b6360-67de-4854-bc15-23c7ed187307.webp,,,,,,,,,0,
1105,simple,,,Ruby 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Ruby,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/ruby-250x250-1.jpg,,,,,,,,,0,
1107,simple,,,Ruby 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Ruby,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/ruby-250x250-1.jpg,,,,,,,,,0,
1108,simple,,,Ruby 5 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Ruby,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/ruby-250x250-1.jpg,,,,,,,,,0,
1109,simple,,,Ruby 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Ruby,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/ruby-250x250-1.jpg,,,,,,,,,0,
1110,simple,,,Ruby 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Ruby,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/ruby-250x250-1.jpg,,,,,,,,,0,
1116,simple,,,Sapphire – Neelam (Blue) 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Sapphire - Neelam > Sapphire – Neelam (Blue),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/royal-blue-sapphire-cushion-unheated-certified-5-carat-BS1208_800x.webp,,,,,,,,,0,
1118,simple,,,Sapphire – Neelam (Blue) 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Sapphire - Neelam > Sapphire – Neelam (Blue),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/royal-blue-sapphire-cushion-unheated-certified-5-carat-BS1208_800x.webp,,,,,,,,,0,
1119,simple,,,Sapphire – Neelam (Blue) 5 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Sapphire - Neelam > Sapphire – Neelam (Blue),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/royal-blue-sapphire-cushion-unheated-certified-5-carat-BS1208_800x.webp,,,,,,,,,0,
1120,simple,,,Sapphire – Neelam (Blue) 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Sapphire - Neelam > Sapphire – Neelam (Blue),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/royal-blue-sapphire-cushion-unheated-certified-5-carat-BS1208_800x.webp,,,,,,,,,0,
1121,simple,,,Sapphire – Neelam (Blue) 10 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Sapphire - Neelam > Sapphire – Neelam (Blue),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/royal-blue-sapphire-cushion-unheated-certified-5-carat-BS1208_800x.webp,,,,,,,,,0,
1127,simple,,,Sapphire – Neelam (Yellow) 1 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Sapphire - Neelam > Sapphire – Neelam (Yellow),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Untitled-3-5.webp,,,,,,,,,0,
1129,simple,,,Sapphire – Neelam (Yellow) 3 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Sapphire - Neelam > Sapphire – Neelam (Yellow),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Untitled-3-5.webp,,,,,,,,,0,
1130,simple,,,Sapphire – Neelam (Yellow) 5 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Sapphire - Neelam > Sapphire – Neelam (Yellow),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Untitled-3-5.webp,,,,,,,,,0,
1131,simple,,,Sapphire – Neelam (Yellow) 7 Carat,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Sapphire - Neelam > Sapphire – Neelam (Yellow),,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Untitled-3-5.webp,,,,,,,,,0,
